,iterations,voters,mean,mean_bucket,std,std_bucket,simple_majority_optimal,minority_decisiveness_optimal,non_tyrannic_minority_decisiveness_optimal,majority_tyranny_optimal,minority_tyranny_optimal,expert_tyranny_optimal,minority_colluding,optimal_correct,majority_correct,expert_correct,compromise_minority_correct,compromose_strongmajority_correct,optimal_agrees_majority,compromise_minority_agrees_majority,compromise_minority_agrees_optimal,compromose_strongmajority_agrees_majority,compromose_strongmajority_agrees_optimal,optimal_correct_minus_majority_correct
573,1000,41,0.5,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9229999999999999,0.8590000000000001,0.741,0.8590000000000001,0.9009999999999999,0.878,1.0,0.878,0.93,0.948,0.06399999999999983
574,1000,41,0.5,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.0,0.95,0.888,0.802,0.888,0.9129999999999999,0.9159999999999999,1.0,0.9159999999999999,0.955,0.961,0.061999999999999944
575,1000,41,0.55,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.76,0.7490000000000001,0.574,0.7490000000000001,0.753,0.895,1.0,0.895,0.924,0.971,0.010999999999999899
576,1000,41,0.55,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.7759999999999999,0.723,0.614,0.723,0.758,0.8909999999999999,1.0,0.8909999999999999,0.929,0.9620000000000001,0.052999999999999936
577,1000,41,0.55,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8,0.7659999999999999,0.634,0.7659999999999999,0.7829999999999999,0.872,1.0,0.872,0.917,0.955,0.03400000000000014
578,1000,41,0.55,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.866,0.8290000000000001,0.721,0.8290000000000001,0.851,0.879,1.0,0.879,0.9359999999999999,0.943,0.03699999999999992
579,1000,41,0.55,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8959999999999999,0.846,0.706,0.846,0.879,0.8959999999999999,1.0,0.8959999999999999,0.935,0.961,0.04999999999999993
580,1000,41,0.55,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.917,0.872,0.7290000000000001,0.872,0.9009999999999999,0.9229999999999999,1.0,0.9229999999999999,0.955,0.968,0.04500000000000004
581,1000,41,0.55,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.002,0.943,0.897,0.802,0.897,0.9209999999999999,0.9179999999999999,1.0,0.9179999999999999,0.958,0.96,0.04599999999999993
582,1000,41,0.55,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.955,0.9129999999999999,0.83,0.9129999999999999,0.938,0.938,1.0,0.938,0.9670000000000001,0.971,0.04200000000000004
583,1000,41,0.55,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.001,0.971,0.92,0.8240000000000001,0.92,0.946,0.937,1.0,0.937,0.97,0.9670000000000001,0.050999999999999934
584,1000,41,0.6,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9,0.8959999999999999,0.619,0.8959999999999999,0.9,0.978,1.0,0.978,0.978,1.0,0.004000000000000115
585,1000,41,0.6,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9279999999999999,0.9179999999999999,0.647,0.9179999999999999,0.927,0.96,1.0,0.96,0.965,0.995,0.010000000000000009
586,1000,41,0.6,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9159999999999999,0.902,0.685,0.902,0.9159999999999999,0.9440000000000001,1.0,0.9440000000000001,0.96,0.9840000000000001,0.013999999999999901
587,1000,41,0.6,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.938,0.919,0.693,0.919,0.937,0.943,1.0,0.943,0.96,0.983,0.018999999999999906
588,1000,41,0.6,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.001,0.945,0.919,0.745,0.919,0.9359999999999999,0.95,1.0,0.95,0.9670000000000001,0.983,0.025999999999999912
589,1000,41,0.6,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.958,0.9490000000000001,0.764,0.9490000000000001,0.963,0.963,1.0,0.963,0.972,0.991,0.008999999999999897
590,1000,41,0.6,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.001,0.978,0.943,0.821,0.943,0.9690000000000001,0.9590000000000001,1.0,0.9590000000000001,0.9740000000000001,0.985,0.03500000000000003
591,1000,41,0.6,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9890000000000001,0.9620000000000001,0.818,0.9620000000000001,0.978,0.9690000000000001,1.0,0.9690000000000001,0.98,0.9890000000000001,0.027000000000000024
592,1000,41,0.6,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.001,0.993,0.972,0.8690000000000001,0.972,0.988,0.9690000000000001,1.0,0.9690000000000001,0.98,0.9890000000000001,0.02100000000000002
593,1000,41,0.7,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.998,0.998,0.741,0.998,0.998,1.0,1.0,1.0,1.0,1.0,0.0
594,1000,41,0.7,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.001,0.9940000000000001,0.995,0.7709999999999999,0.995,0.9940000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
595,1000,41,0.7,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.001,0.9990000000000001,0.998,0.7959999999999999,0.998,0.9990000000000001,0.997,1.0,0.997,0.997,1.0,0.001000000000000112
596,1000,41,0.7,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.003,0.998,0.996,0.8220000000000001,0.996,0.996,0.998,1.0,0.998,1.0,0.998,0.0020000000000000018
597,1000,41,0.7,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.006999999999999999,0.9990000000000001,0.998,0.841,0.998,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.001000000000000112
598,1000,41,0.7,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.004,1.0,1.0,0.866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
599,1000,41,0.7,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.011000000000000001,1.0,0.9990000000000001,0.915,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
600,1000,41,0.7,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.005,0.9990000000000001,0.995,0.929,0.995,0.9990000000000001,0.996,1.0,0.996,0.996,1.0,0.004000000000000115
601,1000,41,0.7,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.013000000000000001,1.0,0.9990000000000001,0.9440000000000001,0.9990000000000001,1.0,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,0.0009999999999998899
602,1000,41,0.75,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.002,1.0,1.0,0.79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
603,1000,41,0.75,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.008,1.0,1.0,0.8170000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
604,1000,41,0.75,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.009000000000000001,1.0,1.0,0.8290000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
605,1000,41,0.75,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.01,1.0,1.0,0.872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
606,1000,41,0.75,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.011000000000000001,0.9990000000000001,0.998,0.909,0.998,0.9990000000000001,0.997,1.0,0.997,0.997,1.0,0.001000000000000112
607,1000,41,0.75,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.019,1.0,1.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
608,1000,41,0.75,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.03,1.0,1.0,0.9470000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
609,1000,41,0.75,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.03,1.0,1.0,0.946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
610,1000,41,0.75,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.033,1.0,0.998,0.965,0.998,0.9990000000000001,0.998,1.0,0.998,0.9990000000000001,0.9990000000000001,0.0020000000000000018
611,1000,41,0.8,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.027999999999999997,1.0,1.0,0.8340000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
612,1000,41,0.8,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.017,1.0,1.0,0.8640000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
613,1000,41,0.8,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.026000000000000002,1.0,1.0,0.87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
614,1000,41,0.8,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.04,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
615,1000,41,0.8,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.04,1.0,1.0,0.9490000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
616,1000,41,0.8,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.04,1.0,1.0,0.956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
617,1000,41,0.8,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.066,1.0,1.0,0.9790000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
618,1000,41,0.8,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.076,1.0,1.0,0.975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
619,1000,41,0.8,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.062,1.0,1.0,0.976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
620,1000,41,0.9,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.196,1.0,1.0,0.938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
621,1000,41,0.9,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.198,1.0,1.0,0.97,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
622,1000,41,0.9,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.22899999999999998,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
623,1000,41,0.9,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.256,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
624,1000,41,0.9,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.31,1.0,1.0,0.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
625,1000,41,0.9,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.298,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
626,1000,41,0.9,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.258,1.0,1.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
627,1000,41,0.9,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.275,1.0,1.0,0.987,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
628,1000,41,0.9,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.245,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
629,1000,41,0.95,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.48100000000000004,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
630,1000,41,0.95,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.5720000000000001,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
631,1000,41,0.95,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.537,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
632,1000,41,0.95,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.52,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
633,1000,41,0.95,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.426,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
634,1000,41,0.95,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.428,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
635,1000,41,0.95,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.40399999999999997,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
636,1000,41,0.95,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.34600000000000003,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
637,1000,41,0.95,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.336,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
638,1000,41,1.0,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.889,1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
639,1000,41,1.0,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.815,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
640,1000,41,1.0,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.764,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
641,1000,41,1.0,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
642,1000,41,1.0,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.643,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
643,1000,41,1.0,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.615,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
644,1000,41,1.0,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.504,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
645,1000,41,1.0,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.485,1.0,1.0,0.997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
646,1000,41,1.0,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.457,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
647,1000,51,0.5,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.616,0.583,0.522,0.583,0.611,0.8109999999999999,1.0,0.8109999999999999,0.914,0.897,0.03300000000000003
648,1000,51,0.5,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.7170000000000001,0.6659999999999999,0.6,0.6659999999999999,0.695,0.815,1.0,0.815,0.9109999999999999,0.904,0.051000000000000156
649,1000,51,0.5,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.732,0.665,0.608,0.665,0.6970000000000001,0.8009999999999999,1.0,0.8009999999999999,0.8959999999999999,0.905,0.06699999999999995
650,1000,51,0.5,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8170000000000001,0.755,0.652,0.755,0.795,0.838,1.0,0.838,0.92,0.9179999999999999,0.062000000000000055
651,1000,51,0.5,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.0,0.858,0.7859999999999999,0.6920000000000001,0.7859999999999999,0.815,0.872,1.0,0.872,0.941,0.9309999999999999,0.07200000000000006
652,1000,51,0.5,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.878,0.831,0.685,0.831,0.851,0.8690000000000001,1.0,0.8690000000000001,0.946,0.9229999999999999,0.04700000000000004
653,1000,51,0.5,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.0,0.924,0.86,0.745,0.86,0.8959999999999999,0.9,1.0,0.9,0.948,0.9520000000000001,0.06400000000000006
654,1000,51,0.5,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9440000000000001,0.884,0.765,0.884,0.912,0.9079999999999999,1.0,0.9079999999999999,0.9520000000000001,0.956,0.06000000000000005
655,1000,51,0.5,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9540000000000001,0.9159999999999999,0.8059999999999999,0.9159999999999999,0.924,0.932,1.0,0.932,0.978,0.9540000000000001,0.038000000000000145
656,1000,51,0.55,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.7909999999999999,0.79,0.605,0.79,0.7929999999999999,0.907,1.0,0.907,0.9329999999999999,0.9740000000000001,0.0009999999999998899
657,1000,51,0.55,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8170000000000001,0.807,0.595,0.807,0.82,0.9179999999999999,1.0,0.9179999999999999,0.9490000000000001,0.9690000000000001,0.010000000000000009
658,1000,51,0.55,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8420000000000001,0.7959999999999999,0.6509999999999999,0.7959999999999999,0.812,0.884,1.0,0.884,0.932,0.9520000000000001,0.04600000000000015
659,1000,51,0.55,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.8859999999999999,0.826,0.6970000000000001,0.826,0.853,0.88,1.0,0.88,0.9390000000000001,0.941,0.05999999999999994
660,1000,51,0.55,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.0,0.92,0.865,0.721,0.865,0.892,0.909,1.0,0.909,0.9470000000000001,0.9620000000000001,0.05500000000000005
661,1000,51,0.55,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.929,0.9,0.74,0.9,0.9059999999999999,0.9129999999999999,1.0,0.9129999999999999,0.9620000000000001,0.951,0.029000000000000026
662,1000,51,0.55,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9740000000000001,0.927,0.792,0.927,0.9520000000000001,0.943,1.0,0.943,0.9690000000000001,0.9740000000000001,0.04700000000000004
663,1000,51,0.55,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.973,0.937,0.8029999999999999,0.937,0.958,0.9520000000000001,1.0,0.9520000000000001,0.973,0.9790000000000001,0.03599999999999992
664,1000,51,0.55,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.001,0.98,0.951,0.843,0.951,0.971,0.955,1.0,0.955,0.9740000000000001,0.981,0.029000000000000026
665,1000,51,0.6,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.934,0.932,0.6459999999999999,0.932,0.935,0.978,1.0,0.978,0.981,0.997,0.0020000000000000018
666,1000,51,0.6,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.924,0.917,0.674,0.917,0.9209999999999999,0.9690000000000001,1.0,0.9690000000000001,0.978,0.991,0.007000000000000006
667,1000,51,0.6,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9440000000000001,0.934,0.703,0.934,0.95,0.9540000000000001,1.0,0.9540000000000001,0.97,0.9840000000000001,0.010000000000000009
668,1000,51,0.6,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.965,0.945,0.735,0.945,0.958,0.956,1.0,0.956,0.973,0.983,0.020000000000000018
669,1000,51,0.6,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9570000000000001,0.951,0.7390000000000001,0.951,0.95,0.9620000000000001,1.0,0.9620000000000001,0.987,0.975,0.006000000000000116
670,1000,51,0.6,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.0,0.976,0.9540000000000001,0.775,0.9540000000000001,0.97,0.956,1.0,0.956,0.976,0.98,0.02199999999999991
671,1000,51,0.6,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.001,0.986,0.972,0.843,0.972,0.9840000000000001,0.98,1.0,0.98,0.9840000000000001,0.996,0.014000000000000012
672,1000,51,0.6,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.0,0.993,0.978,0.846,0.978,0.988,0.983,1.0,0.983,0.99,0.993,0.015000000000000013
673,1000,51,0.6,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.002,0.995,0.982,0.867,0.982,0.988,0.985,1.0,0.985,0.992,0.993,0.013000000000000012
674,1000,51,0.7,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.0,0.9990000000000001,1.0,0.75,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
675,1000,51,0.7,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.0,0.996,0.996,0.767,0.996,0.996,1.0,1.0,1.0,1.0,1.0,0.0
676,1000,51,0.7,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.002,0.9990000000000001,0.9990000000000001,0.7759999999999999,0.9990000000000001,0.998,0.998,1.0,0.998,0.9990000000000001,0.9990000000000001,0.0
677,1000,51,0.7,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.0,0.998,0.997,0.831,0.997,0.998,0.997,1.0,0.997,0.997,1.0,0.0010000000000000009
678,1000,51,0.7,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.001,1.0,1.0,0.847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
679,1000,51,0.7,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.002,1.0,1.0,0.866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
680,1000,51,0.7,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.002,0.9990000000000001,1.0,0.897,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
681,1000,51,0.7,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.002,1.0,1.0,0.9440000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
682,1000,51,0.7,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.006999999999999999,1.0,1.0,0.94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
683,1000,51,0.75,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.001,0.9990000000000001,0.9990000000000001,0.787,0.9990000000000001,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,0.0
684,1000,51,0.75,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.001,1.0,1.0,0.8140000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
685,1000,51,0.75,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.003,1.0,1.0,0.8190000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
686,1000,51,0.75,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.002,1.0,1.0,0.878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
687,1000,51,0.75,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.002,1.0,1.0,0.905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
688,1000,51,0.75,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.006999999999999999,0.9990000000000001,1.0,0.941,1.0,0.9990000000000001,0.9990000000000001,1.0,0.9990000000000001,0.9990000000000001,1.0,-0.0009999999999998899
689,1000,51,0.75,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.013000000000000001,1.0,1.0,0.9590000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
690,1000,51,0.75,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.005,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
691,1000,51,0.75,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.013999999999999999,1.0,1.0,0.966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
692,1000,51,0.8,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.009000000000000001,1.0,1.0,0.8490000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
693,1000,51,0.8,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.01,1.0,1.0,0.865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
694,1000,51,0.8,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.008,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
695,1000,51,0.8,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.02,1.0,1.0,0.9490000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
696,1000,51,0.8,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.021,1.0,1.0,0.956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
697,1000,51,0.8,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.022000000000000002,1.0,1.0,0.9640000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
698,1000,51,0.8,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.036000000000000004,1.0,1.0,0.9790000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
699,1000,51,0.8,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.043,1.0,1.0,0.977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
700,1000,51,0.8,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.040999999999999995,1.0,1.0,0.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
701,1000,51,0.9,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.099,1.0,1.0,0.9590000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
702,1000,51,0.9,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.162,1.0,1.0,0.9640000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
703,1000,51,0.9,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.16699999999999998,1.0,1.0,0.982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
704,1000,51,0.9,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.20800000000000002,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
705,1000,51,0.9,,0.07,,0.0,1.0,1.0,,0.0,0.0,0.16,1.0,1.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
706,1000,51,0.9,,0.08,,0.0,1.0,1.0,,0.0,0.0,0.20800000000000002,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
707,1000,51,0.9,,0.1,,0.0,1.0,1.0,,0.0,0.0,0.191,1.0,1.0,0.9940000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
708,1000,51,0.9,,0.11,,0.0,1.0,1.0,,0.0,0.0,0.179,1.0,1.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
709,1000,51,0.9,,0.12,,0.0,1.0,1.0,,0.0,0.0,0.15,1.0,1.0,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
710,1000,51,0.95,,0.02,,0.0,1.0,1.0,,0.0,0.0,0.429,1.0,1.0,0.988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
711,1000,51,0.95,,0.03,,0.0,1.0,1.0,,0.0,0.0,0.452,1.0,1.0,0.9990000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
712,1000,51,0.95,,0.04,,0.0,1.0,1.0,,0.0,0.0,0.486,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
713,1000,51,0.95,,0.06,,0.0,1.0,1.0,,0.0,0.0,0.408,1.0,1.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
